seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,gravity_z,gravity_y,gravity_x,gyroscope_z,gyroscope_y,gyroscope_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,magnetometer_z,magnetometer_y,magnetometer_x,barometer_relativeAltitude,barometer_pressure,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,battery_batteryLevel,battery_batteryState,battery_lowPowerMode,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x
10.0,-0.03571107652452257,-0.17667367723253039,-0.31267918260009203,2.718903753492567,9.421564773277,-0.04937490398771371,0.0041798988262329384,0.009519309443594129,-0.021227549959870952,0.7922205019880224,0.5963323524704686,0.0757838570409351,0.10490464902034512,0.018714082911308785,-1.2897184093793232,-2.8640770514806113,30.177188720703125,30.73368869781494,5.527312707901001,7.3349462890625,909.5612866210937,1.0097248554229736,0.8332123756408691,4.823826789855957,3.86299991607666,17.4905948638916,124.9996109008789,954.1118695181555,-44.0944547,-19.9325158,,,,2.716717778808541,9.142377111646864,-0.3660575499827111,75.93656517028809,51.83137733459473,0.13068750504404306,0.019657968065682024,-0.01774901565254873,-0.0355319682736687,3.5553356437357486,9.14434904522366,0.186950348869518
11.0,0.10199197354140105,0.029964738421969943,-0.16268295684346445,2.943598084979587,9.35356224907769,0.10371520156385722,-4.5814894622674693E-4,0.022036381469526398,-0.001691190006332127,0.7993091951917719,0.5855206449826559,0.08407357486861723,0.10574906402164036,-0.034988250066008836,-1.2656971260353371,-2.9041309621598987,29.62125108718872,30.267938632965087,5.699437704086304,7.15337646484375,909.5812377929688,0.9628637433052063,0.7893004417419434,4.806636333465576,3.878000020980835,16.864524841308594,125.99120330810547,955.2759263444123,-44.0943252,-19.9326023,,,,3.0157984323385687,9.20988572968377,-0.045485783428712574,75.37912818908691,51.367502250671386,0.30318751234561203,-4.4966404675506055E-4,-0.02093908735373083,-0.022330500969676197,3.584448301129871,8.959569860387731,0.3792402325887923
12.0,-0.2111588297066865,-0.009597690017135055,0.18149498656943994,2.896137325852006,9.36718636971933,0.1929459199309349,0.012488790858899139,-0.009276094434123175,0.0035973150817746363,0.798075407743454,0.5869404353477337,0.08852718646327655,0.10361236609794476,-0.06656875130203035,-1.270299869555014,-2.932466295030382,29.63700101852417,30.25743854522705,6.0645002317428585,8.94091796875,909.3845288085937,0.9539195895195007,0.8222055435180664,3.850358486175537,3.878000020980835,16.324148178100586,126.99099731445312,955.6912134787553,-44.0942021,-19.932688,,,,2.5920472982581013,9.260290092892117,0.38484564759872025,75.39600273132324,51.35587734222412,0.667875023521483,-0.0012303339743750617,-0.014617736385741703,-0.02566492329286018,2.440967122575751,9.436118231879341,0.16218020173686523
13.0,-0.3727704507333261,0.027787288029988606,-0.10377899557352066,2.811723068908409,9.391137282053629,0.2583710769260371,0.008359797422868994,0.0065441715603271776,-4.5249217483042567E-4,0.7958510153823428,0.5902716992078004,0.09062474027827934,0.09987333099599238,-0.0916240975536682,-1.2787096367941961,-2.9600626450997813,29.442376174926757,30.166688537597658,5.693625197410584,10.0824951171875,909.2588745117188,0.944632887840271,0.8385578989982605,4.495637893676758,3.88100004196167,16.290246963500977,126.99976348876953,956.664835430483,-44.0940777,-19.9327754,,,,2.409107140230912,9.330745387960363,0.12480341891447704,75.20156547546387,51.263439712524416,0.29700001012533905,0.0025283015113220448,-0.008297580022675296,-0.024926676849847555,2.5288368899513176,9.27500151263343,0.27996025182720685
14.0,-0.2497686677508884,0.19186906461362485,-0.48884811611087237,2.7691691142541393,9.403080463409424,0.284297507946138,0.0031900718308019416,0.028467429389517445,-0.008727448000745089,0.7952208463792447,0.5924846673453296,0.08813082633746995,0.09382942332713692,-0.1023382468631974,-1.2829512004499082,-2.9831711804425276,29.416126194000245,31.223063659667968,5.050125193595886,10.5886474609375,909.2032104492188,0.9575989246368408,0.8737199306488037,4.852273941040039,3.88100004196167,16.239892959594727,126.00641632080078,958.3036785066593,-44.0939502,-19.9328615,,,,2.472846766125481,9.429527120770148,-0.19794964059343878,75.17550270080567,52.32037746429443,-0.3468750109151006,0.0052093193686838886,0.006583765040785592,-0.017486004736080456,2.5883472937124745,9.339829285939535,0.13399806346192403
15.0,-0.19785325173978452,-0.1377556147398772,-0.19426218806593507,2.7541730757112854,9.406765319682934,0.31082319164717637,0.00491285102028962,0.00619509091209796,-0.003561457213813896,0.7956855981438248,0.5937714576721191,0.08369086061914761,0.08545775325210006,-0.11239211744180432,-1.2842506523485537,-3.0117029834676674,29.396063632965088,31.702313652038573,4.530750181674957,9.66723388671875,909.3045874023437,0.9563469886779785,0.8101171851158142,5.037374496459961,3.86299991607666,16.259384155273438,125.00594329833984,958.6169561519979,-44.0938237,-19.9329461,,,,2.516473975584463,9.133005195193821,0.11208601958221859,75.15694084167481,52.79962715148926,-0.8671875306218862,0.0011114349359154908,0.024247938018460344,-0.03139166203780203,2.388169934352239,9.349356280432808,0.07282599744697411
16.0,-0.09474760956234402,0.0562644534640842,-0.1743364163019039,2.7133048154689647,9.419967933937356,0.2651367711800116,0.021227551367364532,0.02182710325319527,0.004151619035164239,0.795110857045209,0.5965899747830851,0.07573400299858164,0.07827825278595642,-0.0973693406968205,-1.2890620717295893,-3.0185290619179055,29.234438705444337,31.386376209259033,4.914375219345093,9.8928759765625,909.2797436523438,0.9741790890693665,0.8536549210548401,5.04734992980957,3.88100004196167,16.249496459960938,124.00621795654297,958.4943678646327,-44.0936953,-19.9330272,,,,2.579086152215799,9.339253266652426,0.08693923084582719,74.99494079589844,52.4844397354126,-0.48206251915544274,0.008628465087288836,0.016976950496124726,-0.021948710310324613,2.395835825966464,9.463945936273646,-0.11549800486062411
17.0,-0.043658680386013456,0.11306031545003255,-0.042932772526034606,2.7072426698825978,9.421517672362151,0.2746574746237861,0.004705921302687515,0.010848506215821814,-0.0041007129389240785,0.7956820671205167,0.5975204893836269,0.07024959392017788,0.07011228855009433,-0.10111527696803764,-1.289619125701763,-3.041890029554014,28.055626106262206,30.682876110076904,5.029125173091888,10.56338623046875,909.2059741210937,0.9577286839485168,0.7861984968185425,5.057294845581055,3.878000020980835,16.31842041015625,122.0107421875,958.6827913363458,-44.0935604,-19.9331078,,,,2.621647378567744,9.388660616344875,0.22747323620650503,73.81350280761718,51.780752410888674,-0.3671250135079026,1.1877914059570887E-4,0.004488159605696435,-0.02328073592313255,2.4485000872777567,9.30455740292867,0.23813016364281928
18.0,-0.24458403719796074,0.06807535666006582,0.09220195534052672,2.6547351722364074,9.433620753111663,0.3572832268697244,0.002205900829587201,0.008948037870275719,-0.004157273883551911,0.7946560283501943,0.5998004454153555,0.06987802353170183,0.06220627727883833,-0.1337398614872385,-1.2941200622805842,-3.086454422385604,27.96412612915039,30.677438564300537,4.833000197410583,11.2517529296875,909.1302807617187,0.897953450679779,0.8111507296562195,5.067382335662842,3.878000020980835,16.3696231842041,122.00041198730469,958.748627033429,-44.0934268,-19.9331863,,,,2.3709770711483777,9.362583301685474,0.4442009344628012,73.72369018554687,51.7747522354126,-0.5634375229477883,-0.0016374569531762972,-0.007746104807463578,-0.02484183454523898,2.590585008539535,9.272653014571578,0.6662017068032313
19.0,-0.07669822374979655,-0.05461558589228877,0.11350398924615648,2.6386927013044006,9.436982013561108,0.38724141871487655,7.126759002049868E-4,-0.0020022791793087016,0.0030826051822967,0.7945505248175727,0.6007209464355752,0.06777515538312771,0.056778704954518214,-0.14566838023839174,-1.2953648765881856,-3.10919549730089,28.729313602447508,31.019438571929932,4.677937676906586,11.931865234375,909.0554467773437,0.8826656937599182,0.7969569563865662,5.0773091316223145,3.88100004196167,16.469280242919922,122.00070190429688,959.4592311563106,-44.0932952,-19.9332644,,,,2.523851828718627,9.245999662964433,0.4951370375023948,74.48794067382812,52.11712703704834,-0.7185000297054649,-0.010257437630368967,0.008619981174383106,-0.025554509982208,2.273270126018259,9.41456068003619,0.2794728207712372
20.0,-0.06325969431135389,0.10698728208188657,-8.808054305888989E-4,2.6101710354840315,9.446367316775852,0.35078200532330406,0.01205892360303551,0.022907429292832536,9.049846126732451E-4,0.7938841868329931,0.6024629606140984,0.06288171773431478,0.05317592931290468,-0.13359183845696626,-1.2988977012810883,-3.109335153191178,28.130438690185546,30.53943857192993,4.746187677383423,12.54435302734375,908.9880346679688,0.8770319223403931,0.8219962120056152,5.087276458740234,3.878000020980835,16.52890396118164,121.00572204589844,960.3356494964576,-44.0931582,-19.9333414,,,,2.5093398127290936,9.417396642543652,0.34485448220813714,73.8896280670166,51.63712749481201,-0.6513750257343054,0.0019259211419719374,8.484081869634489E-6,-0.022305048807336587,2.4827085923472487,9.310428637045401,0.29916929274245546
21.0,-0.1331042249997457,0.03132698271009657,-0.08352798389063941,2.5890630748536854,9.452747927771675,0.3333130638908457,0.010537417592853739,0.0206619355303701,0.005814529024064541,0.7934927686497018,0.6037984810493611,0.058468428888806594,0.04869417114942162,-0.12810266445632335,-1.3013518916236029,-3.116608465159381,28.252501220703124,31.066126194000244,4.9764376902580265,13.16496826171875,908.9198315429687,0.8718233108520508,0.8100610971450806,5.097257614135742,3.88100004196167,16.56902313232422,120.00537109375,960.8056832926109,-44.0930225,-19.933418,,,,2.419387408704669,9.350685622957018,0.2450870736329644,74.01056526184082,52.16437744140625,-0.4209375144913793,-5.59959410262915E-4,0.009137519049949737,-0.017392677086010937,2.4032801822931678,9.244360111377857,0.2122965474716491
22.0,-0.1104283266597324,0.1543199927718551,-0.11118795805507237,2.576846617239493,9.456844683046695,0.31106137622285773,0.0033258195380093873,0.03270389054712184,-0.005175381631555932,0.793346615853133,0.6047362839734113,0.0539152357313368,0.044507791943572184,-0.12018575753878664,-1.3029201295640733,-3.1212127385316073,27.540563621520995,31.086751136779785,4.793250193595886,13.873203125,908.8418823242188,0.8634176850318909,0.799897313117981,5.107342720031738,3.88100004196167,16.668582916259766,119.00548553466797,961.4324356788479,-44.0928821,-19.9334881,,,,2.4299335421787367,9.477438767751059,0.19548031784318112,73.29806579589844,52.18350234985351,-0.6037500220537185,-0.00448815925564203,0.01273483399078638,-0.023450420163701184,2.5912718307916767,9.389391704841897,0.21584146562963724
23.0,0.12784519681224116,-0.026809983783298068,-0.1400373958879047,2.5730134027975575,9.459447260256168,0.2580941658880975,-0.005424253172316606,0.02020944373496739,-0.007313409328667654,0.7934349885693303,0.605428045546567,0.04754402950682022,0.04056922111798216,-0.10008694645431307,-1.3039245362635012,-3.1158680032800743,27.341626243591307,31.113563709259033,4.210500154495239,14.6144189453125,908.7603588867188,0.8436862826347351,0.8278433084487915,5.117286205291748,3.86299991607666,16.679155349731445,118.00495910644531,962.1682477793302,-44.0927417,-19.9335594,,,,2.6657595091533883,9.303671095106337,0.1145453095022175,73.09819030761719,52.21031475067139,-1.1865000477433205,-0.008636949338122375,0.021549951686109934,-0.02720045122744826,2.639080207584039,9.237153215228387,0.21363842575195827
24.0,0.16927959784021918,0.029720054482514004,-0.10691623206970827,2.6676462326409682,9.435320764217737,0.1596986474293583,0.007969522777582623,0.02502848714896202,0.004852981202054286,0.7965487601622095,0.6019990095552409,0.03967643409686269,0.038977389136012994,-0.05973854787507147,-1.294769768444997,-3.0889694690704346,27.158626117706298,30.64743869781494,3.0255001378059387,15.29548095703125,908.6854565429687,0.8480224609375,0.796697199344635,4.930138111114502,3.8340001106262207,16.43122673034668,117.00238800048828,963.8804528329433,-44.0926008,-19.9336285,,,,2.7980072801863707,9.289402820445874,0.07123079116421717,72.91856575012207,51.74531467437744,-2.3724375891685487,-0.004182726959697902,0.01337115149362944,-0.018919840037900332,2.733799872574983,9.29177349585074,-0.05374988354742527
25.0,-0.09406792455249363,-0.034895861590350116,-0.01716804531989274,2.6336738665898642,9.444540677247224,0.17660414206760902,0.02091080681269954,0.02379544572128604,-0.0029072643223184125,0.7957703338729011,0.6037007316395089,0.0355073316367688,0.03188890046267598,-0.06705562722075868,-1.298232584087937,-2.4142743834742793,26.546626071929932,30.97218864440918,3.25200012922287,15.73864501953125,908.6367456054687,0.8534330129623413,0.8235158324241638,4.9401140213012695,3.8259999752044678,16.289630889892578,115.00729370117188,964.8208244287147,-44.0924592,-19.9336937,,,,2.5253805824451976,9.304291442588523,0.147889731693323,72.30394035339356,52.070627479553224,-2.1435000896453857,0.01160643104069297,0.001238697780839478,-0.026343543540860992,2.5203955264555082,9.290244685279,0.15684066378270034
26.0,0.012463282655786586,0.08423128834477177,-0.07597510433859295,2.6392104581550315,9.441965880217376,0.23170295026567247,-0.0019683424354837,0.01734177296317217,0.005543031833238072,0.7962404853767819,0.6036252556023775,0.0327615223273083,0.023644903743708576,-0.08756520571532073,-1.297231086978206,1.156532397976628,24.60750099182129,30.789001178741454,2.757375099658966,16.76595947265625,908.5237670898438,0.8626410961151123,0.8247715830802917,5.17464017868042,3.8340001106262207,16.200767517089844,114.99920654296875,964.1420848261852,-44.0923185,-19.9337561,,,,2.518512308390604,9.434567345513237,0.09748536712464152,70.36612815856934,51.88781494140625,-2.6411250925064085,6.022633374734244E-5,0.0019100284577727737,-0.0117957130923841,2.7516131065785885,9.311757961908976,0.4405895454671096
27.0,-0.18147223525577122,0.0038784609900580514,-0.064205143738676,2.653083470132616,9.437445481618246,0.25569107687031783,0.00393668411076457,0.02110311567041747,-0.013065719071568714,0.7968575512921369,0.6032220279728925,0.029143486137467402,0.01688529557927891,-0.09609701622415472,-1.295534626201347,3.1112233797709146,25.019813575744628,31.251751079559327,2.653312612771988,17.546279296875,908.4379467773438,0.8830084800720215,0.823729932308197,4.007212162017822,3.8259999752044678,16.050556182861328,114.00269317626953,964.9531042831355,-44.0921786,-19.9338142,,,,2.525845863269987,9.259093708462185,0.22716306991599225,70.77975288391113,52.34981472015381,-2.7444376146793363,-0.0038857783721242514,0.003716094309412357,-0.03372482620195822,2.617238389259135,9.175433423784044,0.3042429695509512
28.0,-0.07781616184446546,-0.027293708589341905,0.24223500269430656,2.672496027416653,9.429505365866202,0.3340639460969854,-0.006108647660800704,-0.00187784382055893,0.0020758092890631546,0.7976053688261244,0.6024455704070903,0.028228717097253712,0.009102159541928105,-0.12430942086157976,-1.2925691229325753,3.0705987303345292,27.176063652038575,32.559939022064206,2.4174375903606413,18.04260498046875,908.3834252929687,0.884516179561615,0.8037425875663757,4.091616630554199,3.8340001106262207,16.010360717773438,113.99960327148438,965.9573314276336,-44.0920359,-19.9338704,,,,2.5194428590712725,9.318980746799046,0.5686498666678004,72.93562805175782,53.658002128601076,-2.9795626163482667,-0.008416359228754623,-0.012090031972749986,-0.023111050486881543,2.679761958894906,9.284617079628838,0.6508699180364298
29.0,0.1081712974442376,0.020793323163632995,-0.07125063847612452,2.6655877475385314,9.433480298077619,0.27050274169003524,-0.003416318411904353,0.013009157473721576,9.332658955827355E-4,0.7974147840782448,0.603000956553,0.021829201253475965,0.005993631935712916,-0.1011470422424652,-1.294046159143801,3.0801753070619373,24.96993860244751,30.754313793182373,0.5475000221282244,18.3247998046875,908.3523608398438,0.8932758569717407,0.8099753856658936,4.075307369232178,3.8450000286102295,16.009273529052734,113.00379180908203,966.5867382131731,-44.0918948,-19.9339267,,,,2.730764516249851,9.314416532163266,0.19678750737673706,70.72706550598144,51.85275230407715,-4.849312689304352,-0.007686715117112423,0.010282890690885123,-0.02248321766657884,2.670102051010838,9.360323446768302,0.18748208776944214
30.0,-0.10186470879448785,-0.06422743973908601,0.037662969419249785,2.6654049732066967,9.433784926379168,0.26290583941671586,0.009807773542383479,0.006001180888334703,-0.002205900856535192,0.11809094415770637,0.08938862217797174,0.0036237204826816364,0.0014606511715640038,-0.09828958977703695,-1.2941613329781427,3.0683035541463783,30.773813877105713,32.537063941955566,3.279750130176544,18.95356201171875,908.2832592773437,0.8909948468208313,0.785449206829071,4.534628391265869,3.8450000286102295,15.761377334594727,112.0013427734375,967.9016147683797,-44.0917565,-19.933979,,,,2.5537842688737094,9.2269900198336,0.3507922243119942,76.53112808227539,53.63343994140625,-2.1176250910758974,0.003478535677358094,7.635810858725259E-4,-0.025138782138431754,2.418744898504681,9.320398719222457,0.2480116331415182
31.0,-0.14325100183486938,0.038343879911634654,0.11892864577196262,2.6476486788855658,9.436787587625009,0.3255357830612748,-0.008750072375362463,0.012551008754935875,0.0028280781245686943,-0.796831382645501,-0.6039556430445777,-0.015466340110395793,0.007077248206500102,-0.12237610943891385,-1.295283611173983,3.0311939186520047,24.903563480377198,32.18137636184692,3.8784376335144044,19.3229443359375,908.2426342773438,0.8355252742767334,0.7767945528030396,5.075768947601318,3.86299991607666,15.888262748718262,111.00418090820312,967.4366253449114,-44.0916147,-19.9340288,,,,2.4631893496822426,9.339585604491058,0.3792402375903394,70.66219039916992,53.27850234985352,-1.518562556542456,-0.015840062989607558,0.005845636531982261,-0.02364555757877598,2.536968053491027,9.357088609978005,0.42016193567326776
32.0,0.035791896007679125,0.0033444740154125073,-0.23867359122744314,2.7127937299233897,9.4202124454357,0.2556348881787724,0.012641507511337599,0.030888264465762337,-0.012183358895493223,-0.7988865905337863,-0.6013240736943705,-0.009274271739370845,0.009361785000052166,-0.09399296550287141,-1.2892285497100264,3.047473337915209,26.12287612915039,31.9220636177063,1.780687573030591,19.79083740234375,908.1911987304687,0.8001958727836609,0.7900389432907104,5.0660080909729,3.8450000286102295,15.889286994934082,110.00299072265625,967.8866001861501,-44.0914717,-19.9340771,,,,2.707095077577627,9.270855930616271,0.02487632910114766,71.87981575012208,53.01937728881836,-3.6151876413822173,0.004810560087207705,0.008543622943559766,-0.027938579471083358,3.0822435794053256,9.031753389923662,0.1808575107888491
33.0,-0.28641502945511427,-0.10563341776529948,0.008426094772639099,2.7870909814481384,9.399203141530355,0.23856133470932642,0.009413656697362521,0.020291083733955363,-0.0019305629643637968,-0.8011817777598346,-0.598225466631077,-0.004454027792369878,0.014366640002225284,-0.08538503130828892,-1.281531031484957,3.0420410721390336,25.043626098632814,31.45162618637085,2.276062593460083,20.31041748046875,908.1340698242187,0.8121095895767212,0.8001102805137634,5.0690178871154785,3.8559999465942383,15.611157417297363,108.00301361083984,968.3661451945726,-44.0913301,-19.9341225,,,,2.450006659384127,9.122702748687178,0.24264994158659614,70.80375305175781,52.549127388000485,-3.1203751254081724,-0.002842217733915378,0.008424843664720861,-0.027446494960006222,2.484591814378897,9.263967920232702,0.09620033201106169
